endpoint,scale_policy,person_id,motion_id,window_id,variant,reference_eligible,reference_reasons,reference_visible_frames,reference_valid_frames,reference_finite_frames,reference_raw_event_count,reference_event_count,reference_amplitude_raw_px,reference_amplitude_normalized,bbox_scale_cv
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,476c51575eb78e3f6c26,clean,True,,64,64,64,4,4,4.152713030112032,0.0113255794201725,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,476c51575eb78e3f6c26,blur,True,,64,64,64,4,4,4.152713030112032,0.0113255794201725,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,476c51575eb78e3f6c26,obstruction,False,reference_visibility_gap,0,64,64,4,4,4.152713030112032,0.0113255794201725,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,476c51575eb78e3f6c26,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,4.152713030112032,0.0113255794201725,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,2643db7d5f10aab574ce,clean,True,,64,64,64,5,5,3.4352341796899126,0.0094166740227252,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,2643db7d5f10aab574ce,blur,True,,64,64,64,5,5,3.4352341796899126,0.0094166740227252,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,2643db7d5f10aab574ce,obstruction,False,reference_visibility_gap,0,64,64,5,5,3.4352341796899126,0.0094166740227252,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,2643db7d5f10aab574ce,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,3.4352341796899126,0.0094166740227252,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,04e4c773146f3b53bb0b,clean,True,,64,64,64,5,5,8.186526805839371,0.0223904707637396,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,04e4c773146f3b53bb0b,blur,True,,64,64,64,5,5,8.186526805839371,0.0223904707637396,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,04e4c773146f3b53bb0b,obstruction,False,reference_visibility_gap,0,64,64,5,5,8.186526805839371,0.0223904707637396,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,04e4c773146f3b53bb0b,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,8.186526805839371,0.0223904707637396,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,9f8a24dd6609f78c8876,clean,True,,64,64,64,7,7,2.0972758873218105,0.005744442172548,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,9f8a24dd6609f78c8876,blur,True,,64,64,64,7,7,2.0972758873218105,0.005744442172548,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,9f8a24dd6609f78c8876,obstruction,False,reference_visibility_gap,0,64,64,7,7,2.0972758873218105,0.005744442172548,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,9f8a24dd6609f78c8876,blur_obstruction,False,reference_visibility_gap,0,64,64,7,7,2.0972758873218105,0.005744442172548,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,clean,False,reference_visibility_gap,59,64,64,4,4,7.360700025448333,0.0205062067255251,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,blur,False,reference_visibility_gap,59,64,64,4,4,7.360700025448333,0.0205062067255251,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,obstruction,False,reference_visibility_gap,0,64,64,4,4,7.360700025448333,0.0205062067255251,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,7.360700025448333,0.0205062067255251,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,clean,False,reference_visibility_gap,56,64,64,4,4,9.221383479844508,0.0257803428355452,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,blur,False,reference_visibility_gap,56,64,64,4,4,9.221383479844508,0.0257803428355452,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,obstruction,False,reference_visibility_gap,0,64,64,4,4,9.221383479844508,0.0257803428355452,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,9.221383479844508,0.0257803428355452,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,clean,True,,64,64,64,8,8,3.1081576012462655,0.0086678643557978,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,blur,True,,64,64,64,8,8,3.1081576012462655,0.0086678643557978,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,obstruction,False,reference_visibility_gap,0,64,64,8,8,3.1081576012462655,0.0086678643557978,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,blur_obstruction,False,reference_visibility_gap,0,64,64,8,8,3.1081576012462655,0.0086678643557978,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,clean,True,,64,64,64,3,3,6.778878567454826,0.0188217969643471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,blur,True,,64,64,64,3,3,6.778878567454826,0.0188217969643471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,obstruction,False,reference_visibility_gap,0,64,64,3,3,6.778878567454826,0.0188217969643471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,blur_obstruction,False,reference_visibility_gap,0,64,64,3,3,6.778878567454826,0.0188217969643471,0.0
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,clean,True,,64,64,64,5,4,2.9529135168527905,0.0080405178081907,0.0123359684609496
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,blur,True,,64,64,64,5,4,2.9529135168527905,0.0080405178081907,0.0123359684609496
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,obstruction,True,,64,64,64,5,4,2.9529135168527905,0.0080405178081907,0.0123359684609496
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,blur_obstruction,True,,64,64,64,5,4,2.9529135168527905,0.0080405178081907,0.0123359684609496
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,clean,True,,64,64,64,5,5,4.370457215695109,0.0118548522464177,0.0109819344425046
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,blur,True,,64,64,64,5,5,4.370457215695109,0.0118548522464177,0.0109819344425046
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,obstruction,True,,64,64,64,5,5,4.370457215695109,0.0118548522464177,0.0109819344425046
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,blur_obstruction,True,,64,64,64,5,5,4.370457215695109,0.0118548522464177,0.0109819344425046
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,clean,True,,64,64,64,5,5,2.5348252549355643,0.0069313470211663,0.013792617062518
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,blur,True,,64,64,64,5,5,2.5348252549355643,0.0069313470211663,0.013792617062518
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,obstruction,True,,64,64,64,5,5,2.5348252549355643,0.0069313470211663,0.013792617062518
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,blur_obstruction,True,,64,64,64,5,5,2.5348252549355643,0.0069313470211663,0.013792617062518
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,clean,True,,64,64,64,3,4,7.165980256319236,0.0194946125382133,0.0123911576678316
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,blur,True,,64,64,64,3,4,7.165980256319236,0.0194946125382133,0.0123911576678316
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,obstruction,True,,64,64,64,3,4,7.165980256319236,0.0194946125382133,0.0123911576678316
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,blur_obstruction,True,,64,64,64,3,4,7.165980256319236,0.0194946125382133,0.0123911576678316
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,clean,True,,64,64,64,3,3,9.75525961575777,0.0264233244630394,0.0108129965247114
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,blur,True,,64,64,64,3,3,9.75525961575777,0.0264233244630394,0.0108129965247114
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,obstruction,True,,64,64,64,3,3,9.75525961575777,0.0264233244630394,0.0108129965247114
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,blur_obstruction,True,,64,64,64,3,3,9.75525961575777,0.0264233244630394,0.0108129965247114
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,clean,True,,64,64,64,3,2,13.281935459594658,0.0360907010765461,0.0105618250455392
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,blur,True,,64,64,64,3,2,13.281935459594658,0.0360907010765461,0.0105618250455392
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,obstruction,True,,64,64,64,3,2,13.281935459594658,0.0360907010765461,0.0105618250455392
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,blur_obstruction,True,,64,64,64,3,2,13.281935459594658,0.0360907010765461,0.0105618250455392
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,clean,True,,64,64,64,4,4,9.98287982603127,0.0269203327207687,0.0112427519770765
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,blur,True,,64,64,64,4,4,9.98287982603127,0.0269203327207687,0.0112427519770765
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,obstruction,True,,64,64,64,4,4,9.98287982603127,0.0269203327207687,0.0112427519770765
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,blur_obstruction,True,,64,64,64,4,4,9.98287982603127,0.0269203327207687,0.0112427519770765
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,clean,True,,64,64,64,7,6,3.677439183643535,0.0105200733337532,0.0174415948332304
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,blur,True,,64,64,64,7,6,3.677439183643535,0.0105200733337532,0.0174415948332304
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,obstruction,True,,64,64,64,7,6,3.677439183643535,0.0105200733337532,0.0174415948332304
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,blur_obstruction,True,,64,64,64,7,6,3.677439183643535,0.0105200733337532,0.0174415948332304
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,clean,True,,64,64,64,3,3,13.09319738947318,0.0361053154949915,0.0113828391902717
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,blur,True,,64,64,64,3,3,13.09319738947318,0.0361053154949915,0.0113828391902717
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,obstruction,True,,64,64,64,3,3,13.09319738947318,0.0361053154949915,0.0113828391902717
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,blur_obstruction,True,,64,64,64,3,3,13.09319738947318,0.0361053154949915,0.0113828391902717
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,clean,True,,64,64,64,3,3,12.962011894667691,0.03581027136957,0.0104967058715567
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,blur,True,,64,64,64,3,3,12.962011894667691,0.03581027136957,0.0104967058715567
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,obstruction,True,,64,64,64,3,3,12.962011894667691,0.03581027136957,0.0104967058715567
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,blur_obstruction,True,,64,64,64,3,3,12.962011894667691,0.03581027136957,0.0104967058715567
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,clean,True,,64,64,64,4,3,12.700110318779446,0.0352034270757409,0.0105920733153931
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,blur,True,,64,64,64,4,3,12.700110318779446,0.0352034270757409,0.0105920733153931
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,obstruction,True,,64,64,64,4,3,12.700110318779446,0.0352034270757409,0.0105920733153931
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,blur_obstruction,True,,64,64,64,4,3,12.700110318779446,0.0352034270757409,0.0105920733153931
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,clean,True,,64,64,64,4,4,9.874394776725463,0.0271964594658491,0.0099538583644596
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,blur,True,,64,64,64,4,4,9.874394776725463,0.0271964594658491,0.0099538583644596
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,obstruction,True,,64,64,64,4,4,9.874394776725463,0.0271964594658491,0.0099538583644596
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,blur_obstruction,True,,64,64,64,4,4,9.874394776725463,0.0271964594658491,0.0099538583644596
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,clean,True,,64,64,64,4,4,2.515276153595808,0.0064959538852824,0.0144468272142019
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,blur,True,,64,64,64,4,4,2.515276153595808,0.0064959538852824,0.0144468272142019
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,obstruction,True,,64,64,64,4,4,2.515276153595808,0.0064959538852824,0.0144468272142019
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,blur_obstruction,True,,64,64,64,4,4,2.515276153595808,0.0064959538852824,0.0144468272142019
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,clean,True,,64,64,64,3,3,3.6627642476469826,0.0096641583596135,0.012088521209587
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,blur,True,,64,64,64,3,3,3.6627642476469826,0.0096641583596135,0.012088521209587
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,obstruction,True,,64,64,64,3,3,3.6627642476469826,0.0096641583596135,0.012088521209587
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,blur_obstruction,True,,64,64,64,3,3,3.6627642476469826,0.0096641583596135,0.012088521209587
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,clean,True,,64,64,64,5,5,2.1925313538972873,0.0065452023823158,0.015104417217762
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,blur,True,,64,64,64,5,5,2.1925313538972873,0.0065452023823158,0.015104417217762
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,obstruction,True,,64,64,64,5,5,2.1925313538972873,0.0065452023823158,0.015104417217762
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,blur_obstruction,True,,64,64,64,5,5,2.1925313538972873,0.0065452023823158,0.015104417217762
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,clean,True,,64,64,64,2,2,2.7461999061387035,0.0070056741446103,0.0139324488452423
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,blur,True,,64,64,64,2,2,2.7461999061387035,0.0070056741446103,0.0139324488452423
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,obstruction,True,,64,64,64,2,2,2.7461999061387035,0.0070056741446103,0.0139324488452423
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,blur_obstruction,True,,64,64,64,2,2,2.7461999061387035,0.0070056741446103,0.0139324488452423
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,clean,True,,64,64,64,6,6,3.9604883282783794,0.0109398885936076,0.0135639582305727
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,blur,True,,64,64,64,6,6,3.9604883282783794,0.0109398885936076,0.0135639582305727
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,obstruction,True,,64,64,64,6,6,3.9604883282783794,0.0109398885936076,0.0135639582305727
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,blur_obstruction,True,,64,64,64,6,6,3.9604883282783794,0.0109398885936076,0.0135639582305727
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,clean,True,,64,64,64,5,5,4.329932516499491,0.0123237748154857,0.016027900420769
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,blur,True,,64,64,64,5,5,4.329932516499491,0.0123237748154857,0.016027900420769
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,obstruction,True,,64,64,64,5,5,4.329932516499491,0.0123237748154857,0.016027900420769
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,blur_obstruction,True,,64,64,64,5,5,4.329932516499491,0.0123237748154857,0.016027900420769
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,clean,True,,64,64,64,6,8,3.71875647597618,0.0101427499037063,0.0120528110584272
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,blur,True,,64,64,64,6,8,3.71875647597618,0.0101427499037063,0.0120528110584272
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,obstruction,True,,64,64,64,6,8,3.71875647597618,0.0101427499037063,0.0120528110584272
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,blur_obstruction,True,,64,64,64,6,8,3.71875647597618,0.0101427499037063,0.0120528110584272
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,clean,True,,64,64,64,4,5,2.469363440616991,0.0063453614261302,0.0135461521506996
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,blur,True,,64,64,64,4,5,2.469363440616991,0.0063453614261302,0.0135461521506996
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,obstruction,True,,64,64,64,4,5,2.469363440616991,0.0063453614261302,0.0135461521506996
all_valid_synthetic,frame_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,blur_obstruction,True,,64,64,64,4,5,2.469363440616991,0.0063453614261302,0.0135461521506996
