endpoint,scale_policy,method,extractor,seed,condition,records,reference_eligible,reference_ineligible,original_supported,complete_predictions,incomplete_predictions,count_mismatch_records,reference_events,matched_events,missed_events,known_extra_events,extra_count_unknown_records,event_recall,known_event_precision,conditional_timing_mae_s
all_valid_synthetic,window_median_reference,initialized,rtmpose_m,17,blur_obstruction,32,32,0,3,32,0,29,145,117,28.0,145.0,0,0.8068965517241379,0.44656488549618323,0.04923076923076918
all_valid_synthetic,window_median_reference,initialized,rtmpose_m,17,clean,32,32,0,4,32,0,28,145,134,11.0,61.0,0,0.9241379310344827,0.6871794871794872,0.028059701492537264
all_valid_synthetic,window_median_reference,initialized,rtmpose_m,17,obstruction,32,32,0,0,32,0,32,145,129,16.0,192.0,0,0.8896551724137931,0.40186915887850466,0.038139534883720926
all_valid_synthetic,window_median_reference,initialized,vitpose_base,17,all_conditions,128,128,0,16,128,0,112,580,505,75.0,487.0,0,0.8706896551724138,0.5090725806451613,0.032792079207920766
all_valid_synthetic,window_median_reference,initialized,vitpose_base,17,blur,32,32,0,7,32,0,25,145,131,14.0,55.0,0,0.903448275862069,0.7043010752688172,0.024732824427480895
all_valid_synthetic,window_median_reference,initialized,vitpose_base,17,blur_obstruction,32,32,0,2,32,0,30,145,113,32.0,155.0,0,0.7793103448275862,0.4216417910447761,0.04743362831858404
all_valid_synthetic,window_median_reference,initialized,vitpose_base,17,clean,32,32,0,7,32,0,25,145,136,9.0,61.0,0,0.9379310344827586,0.6903553299492385,0.022647058823529426
all_valid_synthetic,window_median_reference,initialized,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,125,20.0,216.0,0,0.8620689655172413,0.36656891495601174,0.03903999999999996
all_valid_synthetic,window_median_reference,joint_affine,hrnet_w32,17,all_conditions,128,128,0,9,128,0,119,580,546,34.0,807.0,0,0.9413793103448276,0.4035476718403548,0.034945054945054836
all_valid_synthetic,window_median_reference,joint_affine,hrnet_w32,17,blur,32,32,0,4,32,0,28,145,142,3.0,147.0,0,0.9793103448275862,0.4913494809688581,0.030704225352112573
all_valid_synthetic,window_median_reference,joint_affine,hrnet_w32,17,blur_obstruction,32,32,0,1,32,0,31,145,129,16.0,230.0,0,0.8896551724137931,0.3593314763231198,0.041240310077519333
all_valid_synthetic,window_median_reference,joint_affine,hrnet_w32,17,clean,32,32,0,3,32,0,29,145,139,6.0,145.0,0,0.9586206896551724,0.4894366197183099,0.03194244604316531
all_valid_synthetic,window_median_reference,joint_affine,hrnet_w32,17,obstruction,32,32,0,1,32,0,31,145,136,9.0,285.0,0,0.9379310344827586,0.32304038004750596,0.036470588235294005
all_valid_synthetic,window_median_reference,joint_affine,rtmpose_m,17,all_conditions,128,128,0,15,127,1,112,580,510,70.0,475.0,1,0.8793103448275862,0.5177664974619289,0.03568627450980382
all_valid_synthetic,window_median_reference,joint_affine,rtmpose_m,17,blur,32,32,0,6,32,0,26,145,132,13.0,68.0,0,0.9103448275862069,0.66,0.026363636363636308
all_valid_synthetic,window_median_reference,joint_affine,rtmpose_m,17,blur_obstruction,32,32,0,4,31,1,27,145,114,31.0,144.0,1,0.7862068965517242,0.4418604651162791,0.04807017543859638
all_valid_synthetic,window_median_reference,joint_affine,rtmpose_m,17,clean,32,32,0,4,32,0,28,145,135,10.0,55.0,0,0.9310344827586207,0.7105263157894737,0.027851851851851767
all_valid_synthetic,window_median_reference,joint_affine,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,129,16.0,208.0,0,0.8896551724137931,0.3827893175074184,0.042480620155038666
all_valid_synthetic,window_median_reference,joint_affine,vitpose_base,17,all_conditions,128,128,0,23,128,0,105,580,505,75.0,509.0,0,0.8706896551724138,0.4980276134122288,0.03271287128712868
all_valid_synthetic,window_median_reference,joint_affine,vitpose_base,17,blur,32,32,0,12,32,0,20,145,133,12.0,53.0,0,0.9172413793103448,0.7150537634408602,0.023157894736842086
all_valid_synthetic,window_median_reference,joint_affine,vitpose_base,17,blur_obstruction,32,32,0,2,32,0,30,145,111,34.0,163.0,0,0.7655172413793103,0.4051094890510949,0.04540540540540534
all_valid_synthetic,window_median_reference,joint_affine,vitpose_base,17,clean,32,32,0,9,32,0,23,145,135,10.0,58.0,0,0.9310344827586207,0.6994818652849741,0.022222222222222216
all_valid_synthetic,window_median_reference,joint_affine,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,126,19.0,235.0,0,0.8689655172413793,0.3490304709141274,0.04285714285714284
all_valid_synthetic,window_median_reference,joint_offset,hrnet_w32,17,all_conditions,128,128,0,7,128,0,121,580,544,36.0,750.0,0,0.9379310344827586,0.42040185471406494,0.03544117647058814
all_valid_synthetic,window_median_reference,joint_offset,hrnet_w32,17,blur,32,32,0,2,32,0,30,145,140,5.0,144.0,0,0.9655172413793104,0.49295774647887325,0.029142857142857047
all_valid_synthetic,window_median_reference,joint_offset,hrnet_w32,17,blur_obstruction,32,32,0,2,32,0,30,145,130,15.0,208.0,0,0.896551724137931,0.38461538461538464,0.042153846153846104
all_valid_synthetic,window_median_reference,joint_offset,hrnet_w32,17,clean,32,32,0,3,32,0,29,145,139,6.0,120.0,0,0.9586206896551724,0.5366795366795367,0.03338129496402867
all_valid_synthetic,window_median_reference,joint_offset,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,135,10.0,278.0,0,0.9310344827586207,0.3268765133171913,0.03762962962962953
all_valid_synthetic,window_median_reference,joint_offset,rtmpose_m,17,all_conditions,128,128,0,16,127,1,111,580,509,71.0,483.0,1,0.8775862068965518,0.5131048387096774,0.034656188605107975
all_valid_synthetic,window_median_reference,joint_offset,rtmpose_m,17,blur,32,32,0,6,32,0,26,145,133,12.0,73.0,0,0.9172413793103448,0.6456310679611651,0.026165413533834534
all_valid_synthetic,window_median_reference,joint_offset,rtmpose_m,17,blur_obstruction,32,32,0,4,31,1,27,145,113,32.0,145.0,1,0.7793103448275862,0.437984496124031,0.04955752212389371
all_valid_synthetic,window_median_reference,joint_offset,rtmpose_m,17,clean,32,32,0,5,32,0,27,145,134,11.0,57.0,0,0.9241379310344827,0.7015706806282722,0.023582089552238734
all_valid_synthetic,window_median_reference,joint_offset,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,129,16.0,208.0,0,0.8896551724137931,0.3827893175074184,0.04186046511627901
all_valid_synthetic,window_median_reference,joint_offset,vitpose_base,17,all_conditions,128,128,0,19,128,0,109,580,504,76.0,506.0,0,0.8689655172413793,0.499009900990099,0.034682539682539634
all_valid_synthetic,window_median_reference,joint_offset,vitpose_base,17,blur,32,32,0,10,32,0,22,145,132,13.0,49.0,0,0.9103448275862069,0.7292817679558011,0.02454545454545453
all_valid_synthetic,window_median_reference,joint_offset,vitpose_base,17,blur_obstruction,32,32,0,1,32,0,31,145,111,34.0,165.0,0,0.7655172413793103,0.40217391304347827,0.047207207207207155
all_valid_synthetic,window_median_reference,joint_offset,vitpose_base,17,clean,32,32,0,8,32,0,24,145,135,10.0,58.0,0,0.9310344827586207,0.6994818652849741,0.023999999999999955
all_valid_synthetic,window_median_reference,joint_offset,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,126,19.0,234.0,0,0.8689655172413793,0.35,0.04571428571428567
all_valid_synthetic,window_median_reference,ordinary_jepa,hrnet_w32,17,all_conditions,128,128,0,1,128,0,127,580,544,36.0,808.0,0,0.9379310344827586,0.40236686390532544,0.03374999999999994
all_valid_synthetic,window_median_reference,ordinary_jepa,hrnet_w32,17,blur,32,32,0,1,32,0,31,145,142,3.0,165.0,0,0.9793103448275862,0.46254071661237783,0.028450704225352026
all_valid_synthetic,window_median_reference,ordinary_jepa,hrnet_w32,17,blur_obstruction,32,32,0,0,32,0,32,145,126,19.0,209.0,0,0.8689655172413793,0.3761194029850746,0.04253968253968255
all_valid_synthetic,window_median_reference,ordinary_jepa,hrnet_w32,17,clean,32,32,0,0,32,0,32,145,140,5.0,146.0,0,0.9655172413793104,0.48951048951048953,0.02999999999999995
all_valid_synthetic,window_median_reference,ordinary_jepa,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,136,9.0,288.0,0,0.9379310344827586,0.32075471698113206,0.0349999999999999
all_valid_synthetic,window_median_reference,ordinary_jepa,rtmpose_m,17,all_conditions,128,128,0,14,128,0,114,580,502,78.0,469.0,0,0.8655172413793103,0.5169927909371782,0.035298804780876436
all_valid_synthetic,window_median_reference,ordinary_jepa,rtmpose_m,17,blur,32,32,0,5,32,0,27,145,131,14.0,70.0,0,0.903448275862069,0.6517412935323383,0.028091603053435065
all_valid_synthetic,window_median_reference,ordinary_jepa,rtmpose_m,17,blur_obstruction,32,32,0,3,32,0,29,145,114,31.0,145.0,0,0.7862068965517242,0.44015444015444016,0.050175438596491186
all_valid_synthetic,window_median_reference,ordinary_jepa,rtmpose_m,17,clean,32,32,0,5,32,0,27,145,136,9.0,65.0,0,0.9379310344827586,0.6766169154228856,0.02470588235294112
all_valid_synthetic,window_median_reference,ordinary_jepa,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,121,24.0,189.0,0,0.8344827586206897,0.3903225806451613,0.040991735537190016
all_valid_synthetic,window_median_reference,ordinary_jepa,vitpose_base,17,all_conditions,128,128,0,16,128,0,112,580,506,74.0,521.0,0,0.8724137931034482,0.49269717624148,0.03383399209486164
all_valid_synthetic,window_median_reference,ordinary_jepa,vitpose_base,17,blur,32,32,0,7,32,0,25,145,134,11.0,58.0,0,0.9241379310344827,0.6979166666666666,0.024477611940298502
all_valid_synthetic,window_median_reference,ordinary_jepa,vitpose_base,17,blur_obstruction,32,32,0,5,32,0,27,145,111,34.0,165.0,0,0.7655172413793103,0.40217391304347827,0.04540540540540541
all_valid_synthetic,window_median_reference,ordinary_jepa,vitpose_base,17,clean,32,32,0,4,32,0,28,145,135,10.0,62.0,0,0.9310344827586207,0.6852791878172588,0.02518518518518516
all_valid_synthetic,window_median_reference,ordinary_jepa,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,126,19.0,236.0,0,0.8689655172413793,0.34806629834254144,0.04285714285714283
all_valid_synthetic,window_median_reference,paired_jepa,hrnet_w32,17,all_conditions,128,128,0,1,128,0,127,580,542,38.0,816.0,0,0.9344827586206896,0.39911634756995584,0.03365313653136526
all_valid_synthetic,window_median_reference,paired_jepa,hrnet_w32,17,blur,32,32,0,1,32,0,31,145,140,5.0,165.0,0,0.9655172413793104,0.45901639344262296,0.02714285714285709
all_valid_synthetic,window_median_reference,paired_jepa,hrnet_w32,17,blur_obstruction,32,32,0,0,32,0,32,145,127,18.0,219.0,0,0.8758620689655172,0.3670520231213873,0.038425196850393764
all_valid_synthetic,window_median_reference,paired_jepa,hrnet_w32,17,clean,32,32,0,0,32,0,32,145,138,7.0,146.0,0,0.9517241379310345,0.4859154929577465,0.032463768115941906
all_valid_synthetic,window_median_reference,paired_jepa,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,137,8.0,286.0,0,0.9448275862068966,0.32387706855791965,0.03708029197080281
all_valid_synthetic,window_median_reference,paired_jepa,rtmpose_m,17,all_conditions,128,128,0,18,128,0,110,580,509,71.0,472.0,0,0.8775862068965518,0.5188583078491336,0.03552062868369345
all_valid_synthetic,window_median_reference,paired_jepa,rtmpose_m,17,blur,32,32,0,8,32,0,24,145,132,13.0,77.0,0,0.9103448275862069,0.631578947368421,0.02636363636363631
all_valid_synthetic,window_median_reference,paired_jepa,rtmpose_m,17,blur_obstruction,32,32,0,4,32,0,28,145,117,28.0,146.0,0,0.8068965517241379,0.4448669201520912,0.04923076923076912
all_valid_synthetic,window_median_reference,paired_jepa,rtmpose_m,17,clean,32,32,0,5,32,0,27,145,135,10.0,67.0,0,0.9310344827586207,0.6683168316831684,0.024888888888888832
all_valid_synthetic,window_median_reference,paired_jepa,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,125,20.0,182.0,0,0.8620689655172413,0.40716612377850164,0.043839999999999955
all_valid_synthetic,window_median_reference,paired_jepa,vitpose_base,17,all_conditions,128,128,0,22,128,0,106,580,508,72.0,509.0,0,0.8758620689655172,0.4995083579154376,0.032755905511811005
all_valid_synthetic,window_median_reference,paired_jepa,vitpose_base,17,blur,32,32,0,12,32,0,20,145,132,13.0,55.0,0,0.9103448275862069,0.7058823529411765,0.02515151515151509
all_valid_synthetic,window_median_reference,paired_jepa,vitpose_base,17,blur_obstruction,32,32,0,2,32,0,30,145,113,32.0,163.0,0,0.7793103448275862,0.40942028985507245,0.04672566371681418
all_valid_synthetic,window_median_reference,paired_jepa,vitpose_base,17,clean,32,32,0,7,32,0,25,145,136,9.0,69.0,0,0.9379310344827586,0.6634146341463415,0.02205882352941174
all_valid_synthetic,window_median_reference,paired_jepa,vitpose_base,17,obstruction,32,32,0,1,32,0,31,145,127,18.0,222.0,0,0.8758620689655172,0.3638968481375358,0.03968503937007874
all_valid_synthetic,window_median_reference,reference_oracle,hrnet_w32,17,all_conditions,128,128,0,128,128,0,0,580,580,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,hrnet_w32,17,blur,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,hrnet_w32,17,blur_obstruction,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,hrnet_w32,17,clean,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,hrnet_w32,17,obstruction,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,rtmpose_m,17,all_conditions,128,128,0,128,128,0,0,580,580,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,rtmpose_m,17,blur,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,rtmpose_m,17,blur_obstruction,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,rtmpose_m,17,clean,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,rtmpose_m,17,obstruction,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,vitpose_base,17,all_conditions,128,128,0,128,128,0,0,580,580,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,vitpose_base,17,blur,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,vitpose_base,17,blur_obstruction,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,vitpose_base,17,clean,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,reference_oracle,vitpose_base,17,obstruction,32,32,0,32,32,0,0,145,145,0.0,0.0,0,1.0,1.0,0.0
all_valid_synthetic,window_median_reference,shuffled_jepa,hrnet_w32,17,all_conditions,128,128,0,1,128,0,127,580,542,38.0,816.0,0,0.9344827586206896,0.39911634756995584,0.033948339483394784
all_valid_synthetic,window_median_reference,shuffled_jepa,hrnet_w32,17,blur,32,32,0,1,32,0,31,145,141,4.0,163.0,0,0.9724137931034482,0.46381578947368424,0.027234042553191427
all_valid_synthetic,window_median_reference,shuffled_jepa,hrnet_w32,17,blur_obstruction,32,32,0,0,32,0,32,145,127,18.0,219.0,0,0.8758620689655172,0.3670520231213873,0.03937007874015756
all_valid_synthetic,window_median_reference,shuffled_jepa,hrnet_w32,17,clean,32,32,0,0,32,0,32,145,137,8.0,150.0,0,0.9448275862068966,0.47735191637630664,0.03270072992700719
all_valid_synthetic,window_median_reference,shuffled_jepa,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,137,8.0,284.0,0,0.9448275862068966,0.3254156769596199,0.03708029197080281
all_valid_synthetic,window_median_reference,shuffled_jepa,rtmpose_m,17,all_conditions,128,128,0,16,128,0,112,580,508,72.0,465.0,0,0.8758620689655172,0.5220966084275437,0.035433070866141676
all_valid_synthetic,window_median_reference,shuffled_jepa,rtmpose_m,17,blur,32,32,0,8,32,0,24,145,132,13.0,75.0,0,0.9103448275862069,0.6376811594202898,0.026969696969696918
all_valid_synthetic,window_median_reference,shuffled_jepa,rtmpose_m,17,blur_obstruction,32,32,0,3,32,0,29,145,116,29.0,145.0,0,0.8,0.4444444444444444,0.04793103448275853
all_valid_synthetic,window_median_reference,shuffled_jepa,rtmpose_m,17,clean,32,32,0,4,32,0,28,145,136,9.0,63.0,0,0.9379310344827586,0.6834170854271356,0.025882352941176395
all_valid_synthetic,window_median_reference,shuffled_jepa,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,124,21.0,182.0,0,0.8551724137931035,0.40522875816993464,0.043225806451612885
all_valid_synthetic,window_median_reference,shuffled_jepa,vitpose_base,17,all_conditions,128,128,0,21,128,0,107,580,507,73.0,502.0,0,0.8741379310344828,0.5024777006937562,0.0328205128205128
all_valid_synthetic,window_median_reference,shuffled_jepa,vitpose_base,17,blur,32,32,0,10,32,0,22,145,132,13.0,55.0,0,0.9103448275862069,0.7058823529411765,0.0254545454545454
all_valid_synthetic,window_median_reference,shuffled_jepa,vitpose_base,17,blur_obstruction,32,32,0,3,32,0,29,145,114,31.0,161.0,0,0.7862068965517242,0.41454545454545455,0.045614035087719294
all_valid_synthetic,window_median_reference,shuffled_jepa,vitpose_base,17,clean,32,32,0,7,32,0,25,145,136,9.0,66.0,0,0.9379310344827586,0.6732673267326733,0.022058823529411752
all_valid_synthetic,window_median_reference,shuffled_jepa,vitpose_base,17,obstruction,32,32,0,1,32,0,31,145,125,20.0,220.0,0,0.8620689655172413,0.36231884057971014,0.040639999999999996
all_valid_synthetic,window_median_reference,smoothnet,hrnet_w32,17,all_conditions,128,128,0,5,128,0,123,580,552,28.0,836.0,0,0.9517241379310345,0.3976945244956772,0.034057971014492656
all_valid_synthetic,window_median_reference,smoothnet,hrnet_w32,17,blur,32,32,0,1,32,0,31,145,141,4.0,164.0,0,0.9724137931034482,0.46229508196721314,0.029219858156028275
all_valid_synthetic,window_median_reference,smoothnet,hrnet_w32,17,blur_obstruction,32,32,0,1,32,0,31,145,130,15.0,235.0,0,0.896551724137931,0.3561643835616438,0.039692307692307645
all_valid_synthetic,window_median_reference,smoothnet,hrnet_w32,17,clean,32,32,0,3,32,0,29,145,142,3.0,151.0,0,0.9793103448275862,0.48464163822525597,0.030704225352112546
all_valid_synthetic,window_median_reference,smoothnet,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,139,6.0,286.0,0,0.9586206896551724,0.3270588235294118,0.03712230215827327
all_valid_synthetic,window_median_reference,smoothnet,rtmpose_m,17,all_conditions,128,128,0,16,128,0,112,580,514,66.0,491.0,0,0.8862068965517241,0.5114427860696518,0.03680933852140069
all_valid_synthetic,window_median_reference,smoothnet,rtmpose_m,17,blur,32,32,0,5,32,0,27,145,133,12.0,73.0,0,0.9172413793103448,0.6456310679611651,0.02887218045112781
all_valid_synthetic,window_median_reference,smoothnet,rtmpose_m,17,blur_obstruction,32,32,0,4,32,0,28,145,117,28.0,150.0,0,0.8068965517241379,0.43820224719101125,0.052307692307692194
all_valid_synthetic,window_median_reference,smoothnet,rtmpose_m,17,clean,32,32,0,6,32,0,26,145,135,10.0,63.0,0,0.9310344827586207,0.6818181818181818,0.025481481481481365
all_valid_synthetic,window_median_reference,smoothnet,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,129,16.0,205.0,0,0.8896551724137931,0.38622754491017963,0.0427906976744185
all_valid_synthetic,window_median_reference,smoothnet,vitpose_base,17,all_conditions,128,128,0,16,128,0,112,580,502,78.0,515.0,0,0.8655172413793103,0.4936086529006883,0.03569721115537841
all_valid_synthetic,window_median_reference,smoothnet,vitpose_base,17,blur,32,32,0,7,32,0,25,145,130,15.0,54.0,0,0.896551724137931,0.7065217391304348,0.027076923076923005
all_valid_synthetic,window_median_reference,smoothnet,vitpose_base,17,blur_obstruction,32,32,0,2,32,0,30,145,115,30.0,169.0,0,0.7931034482758621,0.40492957746478875,0.047304347826086855
all_valid_synthetic,window_median_reference,smoothnet,vitpose_base,17,clean,32,32,0,7,32,0,25,145,132,13.0,59.0,0,0.9103448275862069,0.6910994764397905,0.02636363636363634
all_valid_synthetic,window_median_reference,smoothnet,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,125,20.0,233.0,0,0.8620689655172413,0.34916201117318435,0.04383999999999994
all_valid_synthetic,window_median_reference,static,hrnet_w32,17,all_conditions,128,128,0,2,128,0,126,580,534,46.0,925.0,0,0.9206896551724137,0.36600411240575736,0.033108614232209614
all_valid_synthetic,window_median_reference,static,hrnet_w32,17,blur,32,32,0,2,32,0,30,145,138,7.0,183.0,0,0.9517241379310345,0.42990654205607476,0.028985507246376746
all_valid_synthetic,window_median_reference,static,hrnet_w32,17,blur_obstruction,32,32,0,0,32,0,32,145,131,14.0,263.0,0,0.903448275862069,0.33248730964467005,0.038473282442747926
all_valid_synthetic,window_median_reference,static,hrnet_w32,17,clean,32,32,0,0,32,0,32,145,139,6.0,184.0,0,0.9586206896551724,0.43034055727554177,0.030215827338129376
all_valid_synthetic,window_median_reference,static,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,126,19.0,295.0,0,0.8689655172413793,0.2992874109263658,0.03523809523809505
all_valid_synthetic,window_median_reference,static,rtmpose_m,17,all_conditions,128,128,0,7,128,0,121,580,532,48.0,661.0,0,0.9172413793103448,0.4459346186085499,0.03556390977443602
all_valid_synthetic,window_median_reference,static,rtmpose_m,17,blur,32,32,0,2,32,0,30,145,138,7.0,118.0,0,0.9517241379310345,0.5390625,0.03101449275362319
all_valid_synthetic,window_median_reference,static,rtmpose_m,17,blur_obstruction,32,32,0,0,32,0,32,145,125,20.0,221.0,0,0.8620689655172413,0.36127167630057805,0.041919999999999846
all_valid_synthetic,window_median_reference,static,rtmpose_m,17,clean,32,32,0,4,32,0,28,145,138,7.0,99.0,0,0.9517241379310345,0.5822784810126582,0.0260869565217391
all_valid_synthetic,window_median_reference,static,rtmpose_m,17,obstruction,32,32,0,1,32,0,31,145,131,14.0,223.0,0,0.903448275862069,0.3700564971751412,0.04427480916030524
all_valid_synthetic,window_median_reference,static,vitpose_base,17,all_conditions,128,128,0,6,128,0,122,580,524,56.0,726.0,0,0.903448275862069,0.4192,0.031221374045801453
all_valid_synthetic,window_median_reference,static,vitpose_base,17,blur,32,32,0,1,32,0,31,145,134,11.0,121.0,0,0.9241379310344827,0.5254901960784314,0.026865671641791
all_valid_synthetic,window_median_reference,static,vitpose_base,17,blur_obstruction,32,32,0,1,32,0,31,145,122,23.0,215.0,0,0.8413793103448276,0.3620178041543027,0.03540983606557364
all_valid_synthetic,window_median_reference,static,vitpose_base,17,clean,32,32,0,4,32,0,28,145,139,6.0,139.0,0,0.9586206896551724,0.5,0.02705035971223025
all_valid_synthetic,window_median_reference,static,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,129,16.0,251.0,0,0.8896551724137931,0.3394736842105263,0.036279069767441705
all_valid_synthetic,window_median_reference,unchanged,hrnet_w32,17,all_conditions,128,128,0,8,128,0,120,580,547,33.0,744.0,0,0.9431034482758621,0.42370255615801705,0.03480804387568546
all_valid_synthetic,window_median_reference,unchanged,hrnet_w32,17,blur,32,32,0,3,32,0,29,145,141,4.0,139.0,0,0.9724137931034482,0.5035714285714286,0.030070921985815516
all_valid_synthetic,window_median_reference,unchanged,hrnet_w32,17,blur_obstruction,32,32,0,2,32,0,30,145,131,14.0,205.0,0,0.903448275862069,0.3898809523809524,0.04152671755725187
all_valid_synthetic,window_median_reference,unchanged,hrnet_w32,17,clean,32,32,0,3,32,0,29,145,139,6.0,122.0,0,0.9586206896551724,0.5325670498084292,0.03223021582733798
all_valid_synthetic,window_median_reference,unchanged,hrnet_w32,17,obstruction,32,32,0,0,32,0,32,145,136,9.0,278.0,0,0.9379310344827586,0.3285024154589372,0.03588235294117635
all_valid_synthetic,window_median_reference,unchanged,rtmpose_m,17,all_conditions,128,128,0,16,127,1,111,580,510,70.0,480.0,1,0.8793103448275862,0.5151515151515151,0.035686274509803835
all_valid_synthetic,window_median_reference,unchanged,rtmpose_m,17,blur,32,32,0,6,32,0,26,145,133,12.0,73.0,0,0.9172413793103448,0.6456310679611651,0.027067669172932286
all_valid_synthetic,window_median_reference,unchanged,rtmpose_m,17,blur_obstruction,32,32,0,4,31,1,27,145,114,31.0,144.0,1,0.7862068965517242,0.4418604651162791,0.05017543859649111
all_valid_synthetic,window_median_reference,unchanged,rtmpose_m,17,clean,32,32,0,4,32,0,28,145,134,11.0,57.0,0,0.9241379310344827,0.7015706806282722,0.024776119402985016
all_valid_synthetic,window_median_reference,unchanged,rtmpose_m,17,obstruction,32,32,0,2,32,0,30,145,129,16.0,206.0,0,0.8896551724137931,0.3850746268656716,0.043100775193798374
all_valid_synthetic,window_median_reference,unchanged,vitpose_base,17,all_conditions,128,128,0,19,128,0,109,580,504,76.0,506.0,0,0.8689655172413793,0.499009900990099,0.034682539682539634
all_valid_synthetic,window_median_reference,unchanged,vitpose_base,17,blur,32,32,0,10,32,0,22,145,132,13.0,49.0,0,0.9103448275862069,0.7292817679558011,0.02454545454545453
all_valid_synthetic,window_median_reference,unchanged,vitpose_base,17,blur_obstruction,32,32,0,1,32,0,31,145,111,34.0,165.0,0,0.7655172413793103,0.40217391304347827,0.047207207207207155
all_valid_synthetic,window_median_reference,unchanged,vitpose_base,17,clean,32,32,0,8,32,0,24,145,135,10.0,58.0,0,0.9310344827586207,0.6994818652849741,0.023999999999999955
all_valid_synthetic,window_median_reference,unchanged,vitpose_base,17,obstruction,32,32,0,0,32,0,32,145,126,19.0,234.0,0,0.8689655172413793,0.35,0.04571428571428567
visible,frame_reference,coordinate,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,158,143,15.0,205.0,0,0.9050632911392406,0.4109195402298851,0.03720279720279718
visible,frame_reference,coordinate,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,74,5.0,103.0,0,0.9367088607594937,0.4180790960451977,0.03621621621621615
visible,frame_reference,coordinate,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,coordinate,hrnet_w32,17,clean,32,16,16,0,16,0,16,79,69,10.0,102.0,0,0.8734177215189873,0.40350877192982454,0.03826086956521741
visible,frame_reference,coordinate,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,coordinate,rtmpose_m,17,all_conditions,128,32,96,0,32,0,32,158,136,22.0,126.0,0,0.8607594936708861,0.5190839694656488,0.04058823529411767
visible,frame_reference,coordinate,rtmpose_m,17,blur,32,16,16,0,16,0,16,79,68,11.0,65.0,0,0.8607594936708861,0.5112781954887218,0.04352941176470583
visible,frame_reference,coordinate,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,coordinate,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,68,11.0,61.0,0,0.8607594936708861,0.5271317829457365,0.037647058823529506
visible,frame_reference,coordinate,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,coordinate,vitpose_base,17,all_conditions,128,32,96,1,32,0,31,158,140,18.0,144.0,0,0.8860759493670886,0.49295774647887325,0.031714285714285737
