method,split,seed,extractor,evidence_status,person_id,left_right_nle,endpoint,scale_policy,pair,condition
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.03220158990469117,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.0347506307141659,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.03830888223134569,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.033722401491099036,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.03346169779543956,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.04978212406677255,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.034422300960780805,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.05094994828446729,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.03400768891453245,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.0340547219577447,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.04652684138951452,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.03454603621955539,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.03206268344619674,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.05031429120958719,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.03247083836555024,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.050406554926591685,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.0334015807392858,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.032481246662724415,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.041718713889105793,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.035020988280789346,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.03207911840580657,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.05064204067272786,all_valid_synthetic,window_median_reference,hip,all_conditions
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.034167326360066565,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.048953893139117285,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.03206335868210916,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.03405638773310423,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.03765287211280395,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.03357813336690904,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.03332342840905744,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.04970328640641097,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.034293524072012416,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.050942119161367,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.03399537384821998,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.03388862258566798,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.04497837032514001,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.034535348787038365,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.03205112605568852,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.050308003074790816,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.03246090818805622,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.0504018681312344,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.033394287982665846,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.032473838227212476,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.04093852778394392,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.03501542903263592,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.032053999846682,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.05063914370246727,all_valid_synthetic,window_median_reference,hip,all_conditions
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.03415340136962882,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.04892184216451033,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.03202888302292792,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.033603643117339384,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.037228049268446486,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.0335428590464671,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.033285019198760056,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.049678297010032374,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.03425881758930014,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.050938001824526354,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.03398985550699768,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.03378283640026523,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.04430644380331063,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.034531438985371435,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.03204929045929845,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.050306909642439224,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.03245816055639962,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.05039553370454132,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.03338924427697501,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.032470411659531434,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.04060023411232032,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.035011260887964524,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.03204189854812037,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.05063807145315652,all_valid_synthetic,window_median_reference,hip,all_conditions
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.034148970118030926,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.009654941842111974,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.011337304151275969,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.014702377740571131,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.015091811124272563,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.009703239912090338,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.011149938063218574,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.010116565656095495,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.009674461581588363,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.009782147114280399,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.008966920113529144,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.008981511123248537,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.020270788836622807,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.007786741416588581,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.0104472149146952,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.009420629332992569,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.010352401789289895,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.010349713757403962,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.009548712167326131,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.00822142841079655,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.0218114119131536,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.006899371398130844,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.01073393600981917,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.01137497472045165,all_valid_synthetic,window_median_reference,hip,all_conditions
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.01567874437396327,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.009410435266306725,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0113865229713929,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.01461575712058428,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.015265869722152995,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.009674557851696037,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.01113446905659125,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.009961674959734775,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.009760481217090819,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.009911600190924512,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.008678318606814919,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.008607284107378281,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.019814395387171824,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.007475222606848618,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.010103068724863457,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.009631860118016825,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.01004988820133145,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.0098717257084427,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.009884608047959044,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.008440746535951681,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.022057700912703756,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.0071488243198831935,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.010897068445092695,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.01089483277411095,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_affine,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.01600135762590393,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.009532849933652674,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.011436869002678488,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.014747116388397045,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.015334366635133139,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.009817834129591668,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.011266937500875006,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.009973002194515143,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.00980433177173718,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.010028467711371268,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.008663876451463055,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.00865737809786777,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.02018152755468139,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.007536175873933556,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.010114637070846382,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.0096161369792885,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.010063372578006845,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.010014038774654326,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.009902234216462462,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.008467045454009456,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.022214757021092088,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.00719297526127315,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.010954784929980988,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.010939062015802062,all_valid_synthetic,window_median_reference,hip,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.01609812668355938,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.010032382531847057,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.011361541005705838,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.015384175156818568,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.015038829798479637,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.0096168469592349,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.011257547522459868,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.010404592031899088,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.009631051105965282,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.009146413544554581,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.01028752573415712,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.010485828519522037,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.02139530556049133,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.008568488824585949,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.011674817398010812,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.009105623418761245,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.011127291473810513,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.01121448043589995,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.009358679178746238,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.008297271715246307,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.02159872904735028,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.007041997673585425,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.010735827751348188,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.012113237373439945,all_valid_synthetic,window_median_reference,hip,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.015526713100785737,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.009776277314850512,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.011335263092543242,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.014735641029123975,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.01463965757742847,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.009662857358208425,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.011065256935584813,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.010189543115734199,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.009706836521489032,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.00957299168822872,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.009506822306334537,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.009696381755630893,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.021849698092344192,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.008284654373068849,all_valid_synthetic,window_median_reference,hip,all_conditions
