method,split,seed,extractor,evidence_status,recomputed,value,absolute_difference,metric,variant
initialized,development,17,hrnet_w32,automated-source-screen,0.0106822177645755,0.0106822177645755,0.0,lower_limb_nle,clean
initialized,development,17,rtmpose_m,automated-source-screen,0.009010551516867126,0.0090105515168671,2.6020852139652106e-17,lower_limb_nle,clean
initialized,development,17,vitpose_base,automated-source-screen,0.009095137453161276,0.0090951374531613,2.42861286636753e-17,lower_limb_nle,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,0.00990689860546695,0.0099068986054669,5.0306980803327406e-17,lower_limb_nle,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,0.008427860194072875,0.0084278601940729,2.6020852139652106e-17,lower_limb_nle,clean
joint_affine,development,17,vitpose_base,automated-source-screen,0.008084864915511851,0.0080848649155119,4.85722573273506e-17,lower_limb_nle,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,0.01071420825041225,0.0107142082504123,5.0306980803327406e-17,lower_limb_nle,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,0.008979765650606049,0.0089797656506061,5.0306980803327406e-17,lower_limb_nle,clean
joint_offset,development,17,vitpose_base,automated-source-screen,0.009110227222337026,0.009110227222337,2.6020852139652106e-17,lower_limb_nle,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.009536629878583374,0.0095366298785834,2.6020852139652106e-17,lower_limb_nle,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.00921328155157345,0.0092132815515735,5.0306980803327406e-17,lower_limb_nle,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,0.00864240651620965,0.0086424065162096,5.0306980803327406e-17,lower_limb_nle,clean
unchanged,development,17,hrnet_w32,automated-source-screen,0.018174398727991703,0.0181743987279917,3.469446951953614e-18,lower_limb_nle,clean
unchanged,development,17,rtmpose_m,automated-source-screen,0.017798180765191178,0.0177981807651912,2.0816681711721685e-17,lower_limb_nle,clean
unchanged,development,17,vitpose_base,automated-source-screen,0.0184707156680888,0.0184707156680888,0.0,lower_limb_nle,clean
coordinate,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
coordinate,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
coordinate,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
direct,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
direct,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
direct,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
initialized,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
initialized,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
initialized,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
joint_affine,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
joint_offset,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
unchanged,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
unchanged,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
unchanged,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,clean
coordinate,development,17,hrnet_w32,automated-source-screen,0.007805185619220675,0.0078051856192207,2.5153490401663703e-17,displacement_nle,clean
coordinate,development,17,rtmpose_m,automated-source-screen,0.00602175634510395,0.0060217563451039,5.0306980803327406e-17,displacement_nle,clean
coordinate,development,17,vitpose_base,automated-source-screen,0.006002955156542075,0.0060029551565421,2.5153490401663703e-17,displacement_nle,clean
direct,development,17,hrnet_w32,automated-source-screen,0.0078822258973921,0.0078822258973921,0.0,displacement_nle,clean
direct,development,17,rtmpose_m,automated-source-screen,0.006130497548295075,0.0061304975482951,2.5153490401663703e-17,displacement_nle,clean
direct,development,17,vitpose_base,automated-source-screen,0.00610071554644385,0.0061007155464438,4.9439619065339e-17,displacement_nle,clean
initialized,development,17,hrnet_w32,automated-source-screen,0.007827527071739,0.007827527071739,0.0,displacement_nle,clean
initialized,development,17,rtmpose_m,automated-source-screen,0.0060611205091105,0.0060611205091105,0.0,displacement_nle,clean
initialized,development,17,vitpose_base,automated-source-screen,0.006038810517462976,0.006038810517463,2.42861286636753e-17,displacement_nle,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,0.007305435427868325,0.0073054354278683,2.5153490401663703e-17,displacement_nle,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,0.0056998220882868,0.0056998220882868,0.0,displacement_nle,clean
joint_affine,development,17,vitpose_base,automated-source-screen,0.005445376552611325,0.0054453765526113,2.5153490401663703e-17,displacement_nle,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,0.007772967272281824,0.0077729672722818,2.42861286636753e-17,displacement_nle,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,0.0059710401653856,0.0059710401653856,0.0,displacement_nle,clean
joint_offset,development,17,vitpose_base,automated-source-screen,0.0059261531614222,0.0059261531614222,0.0,displacement_nle,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.007867894842688149,0.0078678948426881,4.85722573273506e-17,displacement_nle,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.0061406555311543,0.0061406555311543,0.0,displacement_nle,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,0.006102250663627575,0.0061022506636276,2.5153490401663703e-17,displacement_nle,clean
unchanged,development,17,hrnet_w32,automated-source-screen,0.0077729671631992,0.0077729671631992,0.0,displacement_nle,clean
unchanged,development,17,rtmpose_m,automated-source-screen,0.005971040104952875,0.0059710401049529,2.5153490401663703e-17,displacement_nle,clean
unchanged,development,17,vitpose_base,automated-source-screen,0.0059261533218133745,0.0059261533218134,2.5153490401663703e-17,displacement_nle,clean
coordinate,development,17,hrnet_w32,automated-source-screen,0.011154524635119626,0.0111545246351196,2.6020852139652106e-17,ankle_separation_mae,clean
coordinate,development,17,rtmpose_m,automated-source-screen,0.012541974730955025,0.012541974730955,2.42861286636753e-17,ankle_separation_mae,clean
coordinate,development,17,vitpose_base,automated-source-screen,0.010467094056095926,0.0104670940560959,2.6020852139652106e-17,ankle_separation_mae,clean
direct,development,17,hrnet_w32,automated-source-screen,0.0041923601668405995,0.0041923601668406,8.673617379884035e-19,ankle_separation_mae,clean
direct,development,17,rtmpose_m,automated-source-screen,0.0041708898766759745,0.004170889876676,2.5153490401663703e-17,ankle_separation_mae,clean
direct,development,17,vitpose_base,automated-source-screen,0.003738845345532075,0.0037388453455321,2.5153490401663703e-17,ankle_separation_mae,clean
initialized,development,17,hrnet_w32,automated-source-screen,0.011385964050419976,0.01138596405042,2.42861286636753e-17,ankle_separation_mae,clean
initialized,development,17,rtmpose_m,automated-source-screen,0.012839333023069725,0.0128393330230698,7.45931094670027e-17,ankle_separation_mae,clean
initialized,development,17,vitpose_base,automated-source-screen,0.01032693014284315,0.0103269301428432,5.0306980803327406e-17,ankle_separation_mae,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,0.007823243187623626,0.0078232431876236,2.6020852139652106e-17,ankle_separation_mae,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,0.008716304930983076,0.0087163049309831,2.42861286636753e-17,ankle_separation_mae,clean
joint_affine,development,17,vitpose_base,automated-source-screen,0.0076570277043401,0.0076570277043401,0.0,ankle_separation_mae,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,0.011313194175127474,0.0113131941751275,2.6020852139652106e-17,ankle_separation_mae,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,0.012665671726089475,0.0126656717260895,2.42861286636753e-17,ankle_separation_mae,clean
joint_offset,development,17,vitpose_base,automated-source-screen,0.010489575048188125,0.0104895750481881,2.42861286636753e-17,ankle_separation_mae,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.0047573116285611755,0.0047573116285612,2.42861286636753e-17,ankle_separation_mae,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.011407605796326575,0.0114076057963266,2.42861286636753e-17,ankle_separation_mae,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,0.007000041034263174,0.0070000410342632,2.6020852139652106e-17,ankle_separation_mae,clean
unchanged,development,17,hrnet_w32,automated-source-screen,0.016242639695296476,0.0162426396952965,2.42861286636753e-17,ankle_separation_mae,clean
unchanged,development,17,rtmpose_m,automated-source-screen,0.0151127608599213,0.0151127608599213,0.0,ankle_separation_mae,clean
unchanged,development,17,vitpose_base,automated-source-screen,0.0173275017973108,0.0173275017973108,0.0,ankle_separation_mae,clean
coordinate,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
coordinate,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
coordinate,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
direct,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
direct,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
direct,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
initialized,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
initialized,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
initialized,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
joint_affine,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
joint_offset,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
unchanged,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,clean
unchanged,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,clean
unchanged,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,clean
coordinate,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
coordinate,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
coordinate,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
direct,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
direct,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
direct,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
initialized,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
initialized,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
initialized,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
joint_affine,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
joint_offset,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
unchanged,development,17,hrnet_w32,automated-source-screen,,,,amplitude_ratio,clean
unchanged,development,17,rtmpose_m,automated-source-screen,,,,amplitude_ratio,clean
unchanged,development,17,vitpose_base,automated-source-screen,,,,amplitude_ratio,clean
coordinate,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
coordinate,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
coordinate,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
direct,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
direct,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
direct,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
initialized,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
initialized,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
initialized,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
joint_affine,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
joint_offset,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
unchanged,development,17,hrnet_w32,automated-source-screen,,,,event_timing_mae_s,clean
unchanged,development,17,rtmpose_m,automated-source-screen,,,,event_timing_mae_s,clean
unchanged,development,17,vitpose_base,automated-source-screen,,,,event_timing_mae_s,clean
coordinate,development,17,hrnet_w32,automated-source-screen,0.00906993485119835,0.0090699348511984,5.0306980803327406e-17,visible_nle,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,0.009317809281460775,0.0093178092814608,2.6020852139652106e-17,visible_nle,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,0.00939776800475625,0.0093977680047563,5.0306980803327406e-17,visible_nle,obstruction
direct,development,17,hrnet_w32,automated-source-screen,0.009483509533844475,0.0094835095338445,2.42861286636753e-17,visible_nle,obstruction
direct,development,17,rtmpose_m,automated-source-screen,0.0108418612638056,0.0108418612638056,0.0,visible_nle,obstruction
direct,development,17,vitpose_base,automated-source-screen,0.009351587723370476,0.0093515877233705,2.42861286636753e-17,visible_nle,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,0.009024661159430175,0.0090246611594302,2.42861286636753e-17,visible_nle,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,0.009351620064491525,0.0093516200644915,2.42861286636753e-17,visible_nle,obstruction
initialized,development,17,vitpose_base,automated-source-screen,0.009424471418848224,0.0094244714188482,2.42861286636753e-17,visible_nle,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,0.00877139847588735,0.0087713984758874,5.0306980803327406e-17,visible_nle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,0.008945219804272,0.008945219804272,0.0,visible_nle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,0.009003814777113749,0.0090038147771138,5.0306980803327406e-17,visible_nle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,0.008949851047111424,0.0089498510471114,2.42861286636753e-17,visible_nle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,0.009268304501433925,0.0092683045014339,2.6020852139652106e-17,visible_nle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,0.009291916458599824,0.0092919164585998,2.42861286636753e-17,visible_nle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.009273644070832601,0.0092736440708326,1.734723475976807e-18,visible_nle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.010951114469096026,0.010951114469096,2.6020852139652106e-17,visible_nle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,0.0092849963003973,0.0092849963003973,0.0,visible_nle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,0.01529764244622065,0.0152976424462206,4.85722573273506e-17,visible_nle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,0.013444809605701874,0.0134448096057019,2.6020852139652106e-17,visible_nle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,0.0151145416678168,0.0151145416678168,0.0,visible_nle,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,0.0199354240821422,0.0199354240821422,0.0,lower_limb_nle,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,0.014246470677909125,0.0142464706779091,2.6020852139652106e-17,lower_limb_nle,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,0.01813020959094035,0.0181302095909403,4.85722573273506e-17,lower_limb_nle,obstruction
direct,development,17,hrnet_w32,automated-source-screen,0.021982316477730177,0.0219823164777302,2.42861286636753e-17,lower_limb_nle,obstruction
direct,development,17,rtmpose_m,automated-source-screen,0.019002861410304925,0.0190028614103049,2.42861286636753e-17,lower_limb_nle,obstruction
direct,development,17,vitpose_base,automated-source-screen,0.019279656261957073,0.0192796562619571,2.7755575615628914e-17,lower_limb_nle,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,0.02011676513356135,0.0201167651335614,4.85722573273506e-17,lower_limb_nle,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,0.014518310556952699,0.0145183105569527,1.734723475976807e-18,lower_limb_nle,obstruction
initialized,development,17,vitpose_base,automated-source-screen,0.018480155715519975,0.01848015571552,2.42861286636753e-17,lower_limb_nle,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,0.019779101075886527,0.0197791010758865,2.7755575615628914e-17,lower_limb_nle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,0.013931399059564125,0.0139313990595641,2.42861286636753e-17,lower_limb_nle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,0.0164897697823718,0.0164897697823718,0.0,lower_limb_nle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,0.019967565101491325,0.0199675651014913,2.42861286636753e-17,lower_limb_nle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,0.014405593721548026,0.014405593721548,2.6020852139652106e-17,lower_limb_nle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,0.018329181028346825,0.0183291810283468,2.42861286636753e-17,lower_limb_nle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.020588293350510125,0.0205882933505101,2.42861286636753e-17,lower_limb_nle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.01842863355161515,0.0184286335516151,4.85722573273506e-17,lower_limb_nle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,0.020052589766972575,0.0200525897669726,2.42861286636753e-17,lower_limb_nle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,0.02329077948759025,0.0232907794875903,4.85722573273506e-17,lower_limb_nle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,0.015760504500288125,0.0157605045002881,2.42861286636753e-17,lower_limb_nle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,0.023218989642134376,0.0232189896421344,2.42861286636753e-17,lower_limb_nle,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
direct,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
direct,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
direct,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
initialized,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,0.0,0.0,0.0,missing_rate,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,0.00686215571339495,0.0068621557133949,5.0306980803327406e-17,displacement_nle,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,0.00434026403981505,0.004340264039815,4.9439619065339e-17,displacement_nle,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,0.0047164094135639,0.0047164094135639,0.0,displacement_nle,obstruction
direct,development,17,hrnet_w32,automated-source-screen,0.0069309440238379,0.0069309440238379,0.0,displacement_nle,obstruction
direct,development,17,rtmpose_m,automated-source-screen,0.00449046828446115,0.0044904682844611,5.0306980803327406e-17,displacement_nle,obstruction
direct,development,17,vitpose_base,automated-source-screen,0.004855329319742825,0.0048553293197428,2.5153490401663703e-17,displacement_nle,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,0.006845535840945025,0.006845535840945,2.5153490401663703e-17,displacement_nle,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,0.0043964335464198,0.0043964335464198,0.0,displacement_nle,obstruction
initialized,development,17,vitpose_base,automated-source-screen,0.004775595914091326,0.0047755959140913,2.6020852139652106e-17,displacement_nle,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,0.006665729831596625,0.0066657298315966,2.5153490401663703e-17,displacement_nle,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,0.004155015552141025,0.004155015552141,2.5153490401663703e-17,displacement_nle,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,0.00438013564941565,0.0043801356494157,5.0306980803327406e-17,displacement_nle,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,0.00680474496482185,0.0068047449648219,5.0306980803327406e-17,displacement_nle,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,0.004251980750512675,0.0042519807505127,2.5153490401663703e-17,displacement_nle,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,0.00463825959637755,0.0046382595963775,5.0306980803327406e-17,displacement_nle,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,0.006871376485795999,0.006871376485796,8.673617379884035e-19,displacement_nle,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,0.00452312179672965,0.0045231217967297,5.0306980803327406e-17,displacement_nle,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,0.004816552602744525,0.0048165526027445,2.5153490401663703e-17,displacement_nle,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,0.006804744915018875,0.0068047449150189,2.5153490401663703e-17,displacement_nle,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,0.004251980861792375,0.0042519808617924,2.5153490401663703e-17,displacement_nle,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,0.004638259460846426,0.0046382594608464,2.6020852139652106e-17,displacement_nle,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
direct,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
direct,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
direct,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
initialized,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,,,,ankle_separation_mae,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,,,,ankle_separation_mae,obstruction
unchanged,development,17,vitpose_base,automated-source-screen,,,,ankle_separation_mae,obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
coordinate,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
direct,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
direct,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
direct,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
initialized,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
initialized,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
initialized,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,,,,amplitude_error,obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,,,,amplitude_error,obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,,,,amplitude_error,obstruction
